16.01.2020                                                                                                       Dynamic List Display                                                                                                               1


	Order	Material	Material Description	Reqmt Date	Reqmts qty	Qty wthdrn	      Open	Unit	Backflush	Phant.item	Bulk Matl	Stg.Ind.	SupplyArea	Stge Type	StorageBin	PeggedReqt	Work ctr	Work center descr.
	200220494964	1-1841796-4	CA5045 CER X5R 0805 10U 16V 10% SMT	02.12.2019	      309	      309	        0	PC	X			4	PCB	P10	PCB02A03	1-1841826-4	505	PCB PICKING
	200220494964	1-1841713-6	CA5500 CER X7R 0603 100N 16V 10% SMT	02.12.2019	    1,133	    1,133	        0	PC	X			4	PCB	P10	PCB02A03	1-1841826-4	505	PCB PICKING
	200220494964	1-1841713-8	CA5502 CER X7R 0603 1N 50V 10% SMT	02.12.2019	      618	      618	        0	PC	X			4	PCB	P10	PCB02A03	1-1841826-4	505	PCB PICKING
	200220494964	1-1841765-9	CL0482 SCL PWR IND 100UH 0.7A 0.49R	02.12.2019	      103	      103	        0	PC	X			4	PCB	P10	PCB02B02	1-1841826-4	505	PCB PICKING
	200220494964	1-1627136-2	H2880/5000	02.12.2019	      100	      100	        0	PC	X			4	PCB	P10	PCB06C10	1-1841826-4	505	PCB PICKING
	200220494964	796640-3	3 POS 5.0 MM R/A PLUG,TRM BLK	02.12.2019	      100	      100	        0	PC	X			4	PCB	P10	PCB06C13	1-1841826-4	505	PCB PICKING
	200220494964	796640-2	2 POS 5.0 MM R/A PLUG,TRM BLK	02.12.2019	      800	      800	        0	PC	X			4	PCB	P10	PCB06C13	1-1841826-4	505	PCB PICKING
	200220494964	796642-2	2POS 5.0MM CE VRT HDR,TRM BLK	02.12.2019	      800	      800	        0	PC	X			4	PCB	P10	PCB06D06	1-1841826-4	505	PCB PICKING
	200220494964	796642-3	3POS 5.0MM CE VRT HDR,TRM BLK	02.12.2019	      100	      100	        0	PC	X			4	PCB	P10	PCB06D05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841719-4	DD5002 SDD SCH 1A (DO-214AC) SMA 40V	02.12.2019	      206	      206	        0	PC	X			4	PCB	P10	PCB03A05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841719-5	DD5004 DUAL BAV99 SOT23 200MA 70V SMT	02.12.2019	    1,442	    1,442	        0	PC	X			4	PCB	P10	PCB03A05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841720-3	DD5013 SDD BDS SMBJ33CA 600W 33V	02.12.2019	      206	      206	        0	PC	X			4	PCB	P10	PCB03A05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841813-8	FA2699 T-GEN 100V SWITCHING BOARD COVER	02.12.2019	      100	      100	        0	PC	X			1	PCB	914		1-1841826-4	505	PCB PICKING
	200220494964	1-1841818-2	HW0239 PCB STANDOFF DBLE BARB	02.12.2019	      200	      200	        0	PC	X			4	PCB	P10	PCB08C03	1-1841826-4	505	PCB PICKING
	200220494964	1-1841724-2	IC0485 SIC TS912ID SO8	02.12.2019	      412	      412	        0	PC	X			4	PCB	P10	PCB02D02	1-1841826-4	505	PCB PICKING
	200220494964	1-1841766-1	IC0584 LMR14203 ADJ VOLTAGE REG 200MA	02.12.2019	      103	      103	        0	PC	X			4	PCB	P10	PCB02D05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841812-3	IC0606 SIC PIC18F66K22 64PIN TQFP	02.12.2019	      103	      103	        0	PC	X			4	PCB	P10	P10-001	1-1841826-4	505	PCB PICKING
	200220494964	1-1841818-4	LB0683 100V SPLITTER MODULE	02.12.2019	      100	      100	        0	PC	X			4	PCB	P10	PCB08D05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841731-2	LD0061 LED SMT 3216 70MCD GRN 50 DEG	02.12.2019	      103	      103	        0	PC	X			4	PCB	P10	PCB03A04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841731-3	LD0062 LED SMT 3216 70MCD YEL 50 DEG	02.12.2019	      103	      103	        0	PC	X			4	PCB	P10	PCB03A04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841812-2	PB1123 PCB T-GEN 100V SWITCHING MODULE	02.12.2019	      100	      100	        0	PC	X			4	PCB	P10	PCB04B05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841812-4	RL0089 2FORMC 24VDC 75%MIN EE2-24NU SMT	02.12.2019	      515	      515	        0	PC	X			4	PCB	P10	PCB02B05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841740-7	RR5056 SRES JUMPER MF 1206 0E	02.12.2019	      824	      824	        0	PC	X			4	PCB	P10	PCB03B06	1-1841826-4	505	PCB PICKING
	200220494964	1-1841742-4	RR5075 SIDACTOR 275V 100A SMB P3100SB	02.12.2019	    1,236	    1,236	        0	PC	X			4	PCB	P10	PCB03B05	1-1841826-4	505	PCB PICKING
	200220494964	1-1841800-9	RR5099 SRES 0.25W 1% 100PPM 1206 1M00	02.12.2019	    1,648	    1,648	        0	PC	X			4	PCB	P10	PCB03B04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841801-2	RR5102 SRES 0.25W 1% 100PPM 1206 27K0	02.12.2019	      824	      824	        0	PC	X			4	PCB	P10	PCB03B04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841812-5	RR5105 SRES 0.25W 1% 100PPM 1206 100K	02.12.2019	    1,030	    1,030	        0	PC	X			4	PCB	P10	PCB03B04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841744-0	RR5502 SRES 0.060W 1% 100PPM 0603 10K0	02.12.2019	      721	      721	        0	PC	X			4	PCB	P10	PCB03B04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841744-2	RR5504 SRES 0.060W 1% 100PPM 0603 1K00	02.12.2019	      412	      412	        0	PC	X			4	PCB	P10	PCB03B04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841744-5	RR5507 SRES 0.060W 1% 100PPM 0603 5K60	02.12.2019	      103	      103	        0	PC	X			4	PCB	P10	PCB03B04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841744-6	RR5508 SRES 0.060W 1% 100PPM 0603 100K	02.12.2019	      721	      721	        0	PC	X			4	PCB	P10	PCB03B04	1-1841826-4	505	PCB PICKING
	200220494964	1-1841749-0	TR0100 STRA BC847B 50V 0.2A SOT23	02.12.2019	      515	      515	        0	PC	X			4	PCB	P10	PCB02A06	1-1841826-4	505	PCB PICKING
	200220494964	1-1841238-6	LB0375 POLY WHT 28X11X3 CORE25 OD120 MAX	02.12.2019	      100	      100	        0	PC	X			4	PCB	P10	PCBBULK07	1-1841826-4	505	PCB PICKING
	200220494966	1-1841651-7	FA2542 MX1 LOOP CARD VERTICAL MTG BRCKT	16.12.2019	      200	      200	        0	PC	X			1	TFPMEC	914		1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	5052992172	RNF-100-1/8-BK-STK	16.12.2019	       69	       69	        0	M	X			4	TFPMEC	T10	T10-001	1-1841819-2	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841174-3	HW0209 PCB STANDOFF PBR06	16.12.2019	      400	      400	        0	PC	X			4	TFPMEC	T10	TFP05A03	1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841674-4	LB0648 LB WARNING LB 100V LINE	16.12.2019	      200	      200	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841819-2	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841819-2	KT0574 100V SWITCHING/SPLITTER	16.12.2019	      200	        0	      200	PC		X			TFPMEC			1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841359-6	PK0001 POLYBAG ZIPTOP 75X100	16.12.2019	      200	      200	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841819-2	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841818-5	LM0630 100V MODULE AUDIO 2M	16.12.2019	      200	      200	        0	PC	X			1	TFPMEC	914		1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841378-0	RR0054 RES 0.6W 1% 50PPM D2.5 P10MM 56K0	16.12.2019	      800	      800	        0	PC	X			4	TFPMEC	P10	PCB09A06	1-1841819-2	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841818-6	LM0633 150AUTO BLK 1.00M CUT:STRIP	16.12.2019	      200	      200	        0	PC	X			1	TFPMEC	914		1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841378-3	RR0057 RES 0.6W 1% 50PPM D2.5 P10MM 100K	16.12.2019	    1,600	    1,600	        0	PC	X			4	TFPMEC	P10	PCB09A06	1-1841819-2	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841818-7	LM0634 150AUTO RED 1.00M CUT:STRIP	16.12.2019	      200	      200	        0	PC	X			1	TFPMEC	914		1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841402-6	SC0176 PH PHIL M4X10 SPRNG&FLT WSHR MACH	16.12.2019	      400	      400	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841819-2	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841819-6	LT0671 V1.10 POD - T-GEN 100V SPLITTER	16.12.2019	      200	        0	      200	PC	X			4	TFPMEC	T10	T10-001	1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841359-9	PK0004 POLYBAG ZIPTOP 230X305	16.12.2019	      200	      200	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841402-3	SC0172 PH PHIL M3X6 SPRNG&FLT WSHR MACH	16.12.2019	      400	      400	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	1-1841826-4	PA1124 T-GEN 100V SPLITTER MODULE	16.12.2019	      200	      200	        0	PC	X			1	TFPMEC	914		1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494966	4-1700101-0	ANTISTATIC TUBE 300MM, 100M ROLL (78UM)	16.12.2019	       40	       40	        0	M	X			4	TFPMEC	T10	T10-001	1-1841828-0	570	TSP STANDARD ASSEMBLY
	200220494967	1-1841680-5	CARTON #0 190X150X155 SNELL 013001	13.01.2020	      200	        0	      200	PC	X			1	TFPMEC	914		1-1841827-1	565	TSP STORE KITTING
	200220494967	7-1700101-6	Polybubble Pink 300mm x 60M	13.01.2020	      240	        0	      240	M	X			4	TFPMEC	T10	T10-001	1-1841827-1	565	TSP STORE KITTING
	200220494967	1-1841828-0	ME0552 100V SPLITTER MODULE	13.01.2020	      200	        0	      200	PC	X			1	TFPMEC	914		1-1841827-1	565	TSP STORE KITTING
	200220494976	1-1841071-0	FA1193 FA 7U BLANK INNER DOOR (P)	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	T10-001	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841579-0	FP0929 KAC MANUAL CALLPOINT RED FLUSH	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841288-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841596-1	FA2440 FA MX1 4U KEYBOARD DOOR (P)	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841073-0	FA1217 FA F3200 LOCK CATCH (ZP)	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841103-6	FA2016 HEX BARREL NUT M3X10MM BRASS	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A04	1-1841229-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841132-1	FA2454 MX1 GEAR PLATE RACK CAB MTG (N)	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841376-4	RR0038 RES 0.6W 1% 50PPM D2.5 P10MM 2K70	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	P10	PCB06B05	1-1841288-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841073-1	FA1218 FA F3200 OUTER WINDOW	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841229-1	KT0444 MX1 LCD COMMON PARTS	20.01.2020	       20	        0	       20	PC		X			TFPMEC			1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841130-7	FA2435 FA MX1 LCD PROTECTOR (N)	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841229-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841047-9	CN0494 CN MOLEX 2695-2 HOUSING 0.1IN 2W	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	P10	PCB06C06	1-1841644-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841627-1	FA2526 MX1 15U CAB DOCUMENT HOLDER (N)	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841299-9	NT0030 CAGE M6 ZP PANEL RA NGE 0.7-1.6MM	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A03	1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841102-5	FA1994 FA RAC WNDW RETAINING TAB (ZP)	20.01.2020	      160	        0	      160	PC	X			4	TFPMEC	T10	TFP05A04	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841169-4	HW0104 SPACER   3BV10	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	P10	PCB08C01	1-1841229-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841248-0	LD0054 LCD MDL 4X40 CHAR MODE PINOUT A	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841644-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841162-0	FU0048 FUSE 20X5 3AMP SLOW BLO W	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	P10	PCB07D06	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841398-2	SC0058 PH POZI M6 X 12 ZP MACHINE SCREW	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A02	1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841676-9	FA2567 MX1 15U CAB OUTER DOOR TITANIA	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841644-1	KT0520 MX1 LCD LD0054 PARTS	20.01.2020	       20	        0	       20	PC		X			TFPMEC			1-1841229-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1868701-1	LM0264 0.20REM BRN 250MM 4MMT - M4809	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841644-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841167-8	HW0052 PCB STANDOFF DBLE BARB 7.7MM	20.01.2020	      100	        0	      100	PC	X			4	TFPMEC	T10	TFP05A04	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841402-3	SC0172 PH PHIL M3X6 SPRNG&FLT WSHR MACH	20.01.2020	      160	        0	      160	PC	X			4	TFPMEC	T10	TFP05A02	1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841676-8	FA2575 MX1 15U CABINET CASE TITANIA (P)	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841608-4	LB0597 POD LB LCD PART NO MX1	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	T10-001	1-1841229-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1868702-1	LM0265 0.20REM RED 250MM 4MMT - M4809	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841644-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841170-2	HW0130 PCB STANDOFF PBR10	20.01.2020	      120	        0	      120	PC	X			4	TFPMEC	T10	TFP05A04	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841528-0	SU0151 SU FRC CLAMP ADHESI VE 1 IN	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	TFP05A02	1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841167-5	HW0040 LOCK A/CR16/CL/3A/N04 KEYED 003	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841562-8	WA0027 NYLON M3 7.1MM O D 1.6MM THICK	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A01	1-1841229-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841258-6	LM0323 FRC 16W STYLE D 125MM LCD TWISTED	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841644-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841646-0	HW0302 16-PHC-204 CABLE TIE HOLDER	20.01.2020	      140	        0	      140	PC	X			4	TFPMEC	T10	TFP05A03	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841561-4	WA0008 FLAT M6 ZP 12MM OD 1.2MM THICK	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A01	1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841598-2	LT0435 REV D 19' RAC CAB A1 WALL TEM	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	5103311-3	A/L LOW PRO HDR 16P RA BLACK	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	P10	PCB10D06	1-1841644-1	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841230-8	KT0482 KIT M5 BATTERY LEADS 24 V 650MM	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841755-5	FA2632 MX1 MEMBRANE KEYPAD AS4428.3:2010	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841299-1	NT0009 NUT HEX MACHINE M4 ZP	20.01.2020	      160	        0	      160	PC	X			4	TFPMEC	T10	TFP05A03	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841233-8	LB0294 LB EARTH STUD	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	TFP05A03	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841704-0	PA1057B PCBA MX1 AS4428.3 LCD/KEYBD	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841596-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841299-3	NT0014 NUT HEX MACHINE M6 ZP	20.01.2020	      160	        0	      160	PC	X			4	TFPMEC	T10	TFP05A03	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841244-5	LB0600 LB MX1 BLANK ZONE GREY	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	T10	T10-001	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841681-7	PK0155 MX1 15U CAB CARTON TOP INSERT	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	010	05B04	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1867991-1	LM0099 1.00APP G/Y 120MM M4 - 5MM STRIP	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	TFP05A03	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841681-8	PK0156 MX1 15U CAB CARTON SIDE INSERT	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	010	05B04	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1867993-1	LM0103 F3200 MCP & MICROSWITCH 1931-97	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841681-9	PK0157 MX1 15U CAB CARTON FRONT INSERT	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	010	05B04	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1867998-1	LM0108 1.00APP G/Y 300MM M4 - 4.8QC	20.01.2020	       40	        0	       40	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841396-0	SC0030 CSK POZI M4 X 10MM ZP MACHINE	20.01.2020	       80	        0	       80	PC	X			1	TFPMEC	914		1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1868043-1	LM0231 1.0APP G/Y 200MM M4-S/L	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841402-6	SC0176 PH PHIL M4X10 SPRNG&FLT WSHR MACH	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	T10	TFP05A02	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841258-5	LM0319 MX1 MAIN BRD TO T-GEN2 1982-18	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	361338-1	HST100M/1000 C/Tie 100x2.5	20.01.2020	      120	        0	      120	PC	X			4	TFPMEC	T10	TFP05A04	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841258-7	LM0324 FRC 10W STYLE B 1.00M	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841525-9	SU0099 SU CABLE TIE HOLDER ADHESIVE	20.01.2020	       60	        0	       60	PC	X			4	TFPMEC	T10	TFP05A02	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841595-3	LT0439 MX1 AU OPERATOR MANL A5	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841530-4	SU0197 TAPE INSEAL 3829 3MMTX6MM BLACK	20.01.2020	       51	        0	       51	M	X			4	TFPMEC	T10	TFP04A03	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841628-2	LT0442 MX1 AU FIELD WIRING INSTRUCTIONS	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841561-7	WA0011 WASHER SHAKEPROOF M4 I. T LOCK ZP	20.01.2020	      160	        0	      160	PC	X			4	TFPMEC	T10	TFP05A01	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841594-5	LT0445 V2.20 POD - MX1 AU 8U/15U CHKLST	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	T10-001	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841561-9	WA0013 WASHER SHAKEPROOF M6 I. T LOCK ZP	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A01	1-1841677-0	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841288-9	ME0338 ME F3200 MCP 2K7 EOL TYCO LOGO	20.01.2020	       20	        0	       20	PC		X			TFPMEC			1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841596-0	ME0462 ME MX1 4U LCD DISPLAY DOOR	20.01.2020	       20	        0	       20	PC		X			TFPMEC			1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841655-8	ME0478 ME MX1 GEARPLATE PSU ASSEMBLY	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841677-0	ME0496 ME MX1 15U CABINET ASSY TITANIA	20.01.2020	       20	        0	       20	PC		X			TFPMEC			1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841299-0	NT0007 NUT HEX M3 ZP	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	T10	TFP05A03	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841299-3	NT0014 NUT HEX MACHINE M6 ZP	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A03	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841299-9	NT0030 CAGE M6 ZP PANEL RA NGE 0.7-1.6MM	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A03	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841359-7	PK0002 POLYBAG ZIPTOP 130X155	20.01.2020	       20	        0	       20	PC	X			1	TFPMEC	914		1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841359-9	PK0004 POLYBAG ZIPTOP 230X305	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	T10-001	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841373-5	RR0006 RES 0.6W 1% 50PPM D2.5 P10MM 5E60	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	P10	PCB06B01	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841376-4	RR0038 RES 0.6W 1% 50PPM D2.5 P10MM 2K70	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	P10	PCB06B05	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841377-4	RR0048 RES 0.6W 1% 50PPM D2.5 P10MM 18K0	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	P10	PCB06B06	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841377-6	RR0050 RES 0.6W 1% 50PPM D2.5 P10MM 27K0	20.01.2020	       60	        0	       60	PC	X			4	TFPMEC	P10	PCB06B06	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841386-3	RR0757 RES 0.6W 1% 50PPM D2.5 P10MM 9K10	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	P10	PCB06B13	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841396-9	SC0044 PH POZI M3 X 16 ZP MACHINE SCREW	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	T10	TFP05A03	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841398-2	SC0058 PH POZI M6 X 12 ZP MACHINE SCREW	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A02	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841401-6	SC0163 CSK POZI M3 X 12 BLACK MACH SCREW	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	T10	TFP05A02	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841402-3	SC0172 PH PHIL M3X6 SPRNG&FLT WSHR MACH	20.01.2020	       40	        0	       40	PC	X			4	TFPMEC	T10	TFP05A02	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841402-6	SC0176 PH PHIL M4X10 SPRNG&FLT WSHR MACH	20.01.2020	      100	        0	      100	PC	X			4	TFPMEC	T10	TFP05A02	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841402-7	SC0177 PH PHIL M3X12 SPRNG&FLT WSHR MACH	20.01.2020	      200	        0	      200	PC	X			4	TFPMEC	T10	TFP05A02	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	1-1841652-8	SC0209 MACHINE PH TORX M3X12 BLACK	20.01.2020	       20	        0	       20	PC	X			4	TFPMEC	T10	TFP05A02	1-1841595-9	570	TSP STANDARD ASSEMBLY
	200220494976	361338-1	HST100M/1000 C/Tie 100x2.5	20.01.2020	       80	        0	       80	PC	X			4	TFPMEC	T10	TFP05A04	1-1841595-9	570	TSP STANDARD ASSEMBLY
